Survey Month,Choice 1,Choice 2,Choice 3,Region,Gender,Age,Weight
2016 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southwest,Female,55 +,0.561653564
2016 Sep 01 12:00:00 AM,Taxes/ Tax reform,Health care/ Medicare,,Southwest,Female,55 +,0.561653564
2016 Sep 01 12:00:00 AM,Jobs/ Unemployment,Low cost housing/ Lower rental costs,,Southwest,Male,35 - 54,1.441411338
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,Economic growth/ Business development,Core,Female,55 +,0.561653564
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Northeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Integrating new immigrants into our society,Infrastructure/ Roads/ Potholes,Southwest,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Taxes/ Tax reform,Cost of Living,Southeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Poverty/ Homelessness,Jobs/ Unemployment,,Southwest,Female,18 - 34,3.219625683
2016 Sep 01 12:00:00 AM,Civic Politics,Crime/ Violence/ Vandalism,Taxes/ Tax reform,Northeast,Female,35 - 54,1.50551728
2016 Sep 01 12:00:00 AM,Negative outlook of community,Rural issues/ Small-town survival,,Northeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Recreation/ Leisure/ Entertainment,Population growth,,Northwest,Female,35 - 54,1.50551728
2016 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southwest,Female,55 +,0.561653564
2016 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Crime/ Violence/ Vandalism,Low cost housing/ Lower rental costs,Southeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Taxes/ Tax reform,,,Northwest,Female,55 +,0.561653564
2016 Sep 01 12:00:00 AM,Aboriginal Issues,Civic Politics,,Northeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Education,Recreation/ Leisure/ Entertainment,Southeast,Female,35 - 54,1.50551728
2016 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Taxes/ Tax reform,,Northeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Taxes/ Tax reform,Civic Politics,Southwest,Female,55 +,0.561653564
2016 Sep 01 12:00:00 AM,Environmental issues,Crime/ Violence/ Vandalism,,Northeast,Female,35 - 54,1.50551728
2016 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northwest,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Proper city planning/ Forward thinking,,Southeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Public Transit/ Bike lanes,Recreation/ Leisure/ Entertainment,Rural issues/ Small-town survival,Core,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Crime/ Violence/ Vandalism,,Northeast,Male,18 - 34,2.722755083
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Taxes/ Tax reform,,Northeast,Male,35 - 54,1.441411338
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Childcare/ Daycare issues,,Southwest,Male,35 - 54,1.441411338
2016 Sep 01 12:00:00 AM,Taxes/ Tax reform,Civic Politics,,Northwest,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Taxes/ Tax reform,Red light/ Speed cameras,,Southeast,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Public Transit/ Bike lanes,Rural issues/ Small-town survival,,Core,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Taxes/ Tax reform,,Northwest,Female,,1.13035
2016 Sep 01 12:00:00 AM,Poverty/ Homelessness,Environmental issues,Education,Core,Female,18 - 34,3.219625683
2016 Sep 01 12:00:00 AM,Urban Sprawl,Taxes/ Tax reform,,Northeast,Male,35 - 54,1.441411338
2016 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southeast,Female,55 +,0.561653564
2016 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Jobs/ Unemployment,,Northwest,Male,55 +,0.384162244
2016 Sep 01 12:00:00 AM,Taxes/ Tax reform,Urban Sprawl,,Southwest,Male,55 +,0.384162244
2016 Dec 01 12:00:00 AM,Health care/ Medicare,Education,,Core,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Jobs/ Unemployment,Infrastructure/ Roads/ Potholes,,Northwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,Infrastructure/ Roads/ Potholes,Northeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Economy (general),Health care/ Medicare,Infrastructure/ Roads/ Potholes,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Jobs/ Unemployment,,Northwest,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Economy (general),Crime/ Violence/ Vandalism,,Southeast,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Snow removal,Low cost housing/ Lower rental costs,,Southeast,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Education,Integrating new immigrants into our society,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Social services/ Public services,,,Core,Male,,1.00443
2016 Dec 01 12:00:00 AM,Military/ Soldiers,,,Northeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,Jobs/ Unemployment,Southeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Environmental issues,,Southeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Core,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Taxes/ Tax reform,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Government Issues: corruption/ federal election,Civic Politics,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Civic Politics,Government Issues: corruption/ federal election,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Morality: Pornography/ Drugs/ Prostitution,,Southeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Public Transit/ Bike lanes,Infrastructure/ Roads/ Potholes,,Southeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Taxes/ Tax reform,Urban Sprawl,Southwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Property values too high,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Morality: Pornography/ Drugs/ Prostitution,,,Northeast,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Racism/ Cultural/ Inequality issues,,Southwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Economy (general),,,Core,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Health care/ Medicare,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Sewer/ Water infrastructure,Infrastructure/ Roads/ Potholes,Education,Northwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Crime/ Violence/ Vandalism,Health care/ Medicare,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northwest,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Poverty/ Homelessness,,,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,"Emergency services: Fire, Police",,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Economic growth/ Business development,Economy (general),,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,"Emergency services: Fire, Police",,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Education,Economy (general),,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Poverty/ Homelessness,,Southeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,Public Transit/ Bike lanes,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Civic Politics,Proper city planning/ Forward thinking,Northeast,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Civic Politics,Infrastructure/ Roads/ Potholes,,Northeast,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Health care/ Medicare,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Health care/ Medicare,Taxes/ Tax reform,Cost of Living,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Morality: Pornography/ Drugs/ Prostitution,,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Aboriginal Issues,Health care/ Medicare,Southwest,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Environmental issues,Snow removal,,Southwest,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Jobs/ Unemployment,Cost of Living,Northeast,Female,55 +,0.486506737
2017 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southwest,Male,55 +,0.553177581
2016 Dec 01 12:00:00 AM,Health care/ Medicare,Infrastructure/ Roads/ Potholes,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Health care/ Medicare,Proper city planning/ Forward thinking,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Childcare/ Daycare issues,,,Southeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Recreation/ Leisure/ Entertainment,Jobs/ Unemployment,Core,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Civic Politics,Government Issues: corruption/ federal election,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Proper city planning/ Forward thinking,,,Northeast,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Economy (general),Rural issues/ Small-town survival,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Snow removal,Crime/ Violence/ Vandalism,,Southeast,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Low cost housing/ Lower rental costs,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Aboriginal Issues,Infrastructure/ Roads/ Potholes,,Core,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,"Emergency services: Fire, Police",,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Public Transit/ Bike lanes,Crime/ Violence/ Vandalism,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,Environmental issues,Core,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Childcare/ Daycare issues,Recreation/ Leisure/ Entertainment,,Core,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Morality: Pornography/ Drugs/ Prostitution,,Southeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Civic Politics,,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Southeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,Snow removal,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Morality: Pornography/ Drugs/ Prostitution,,,Southwest,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Integrating new immigrants into our society,Infrastructure/ Roads/ Potholes,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Snow removal,Crime/ Violence/ Vandalism,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Northwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Education,Snow removal,Social services/ Public services,Southwest,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Economy (general),,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Civic Politics,Economy (general),,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Childcare/ Daycare issues,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Civic Politics,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Southwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,Civic Politics,,Northeast,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,,Southeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,Crime/ Violence/ Vandalism,,Northeast,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Civic Politics,,,Southeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,,,Northwest,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Cost of Living,,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Sewer/ Water infrastructure,Recreation/ Leisure/ Entertainment,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Snow removal,Public Transit/ Bike lanes,Core,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,Proper city planning/ Forward thinking,Health care/ Medicare,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Jobs/ Unemployment,Poverty/ Homelessness,,Southeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Civic Politics,Health care/ Medicare,Education,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Low cost housing/ Lower rental costs,,Northwest,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Civic Politics,Proper city planning/ Forward thinking,Cost of Living,Northeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Environmental issues,,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Education,Racism/ Cultural/ Inequality issues,,Southwest,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Cost of Living,Economy (general),,Southwest,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Low cost housing/ Lower rental costs,Crime/ Violence/ Vandalism,,Core,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Environmental issues,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Racism/ Cultural/ Inequality issues,Public Transit/ Bike lanes,,Southeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,Senior issues,,Southeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Snow removal,Infrastructure/ Roads/ Potholes,Crime/ Violence/ Vandalism,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Poverty/ Homelessness,Low cost housing/ Lower rental costs,Southeast,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Economy (general),,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Social services/ Public services,Taxes/ Tax reform,Infrastructure/ Roads/ Potholes,Northeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Economy (general),,,Southwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Jobs/ Unemployment,,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Poverty/ Homelessness,Cost of Living,,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,Infrastructure/ Roads/ Potholes,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northwest,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Low cost housing/ Lower rental costs,Public Transit/ Bike lanes,,Southeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northeast,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Morality: Pornography/ Drugs/ Prostitution,,Northwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Snow removal,Taxes/ Tax reform,Health care/ Medicare,Southwest,Male,,1.00443
2016 Dec 01 12:00:00 AM,Civic Politics,Downtown Renewal,Economic growth/ Business development,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Health care/ Medicare,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Aboriginal Issues,Infrastructure/ Roads/ Potholes,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Low cost housing/ Lower rental costs,Cost of Living,Education,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Civic Politics,Taxes/ Tax reform,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Environmental issues,Aboriginal Issues,Racism/ Cultural/ Inequality issues,Southeast,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Poverty/ Homelessness,Low cost housing/ Lower rental costs,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Jobs/ Unemployment,Crime/ Violence/ Vandalism,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Health care/ Medicare,Taxes/ Tax reform,Civic Politics,Northwest,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Jobs/ Unemployment,Education,Infrastructure/ Roads/ Potholes,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Civic Politics,Government Issues: corruption/ federal election,Northeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Poverty/ Homelessness,Cost of Living,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Economy (general),Infrastructure/ Roads/ Potholes,,Core,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Taxes/ Tax reform,,,Southwest,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Health care/ Medicare,Infrastructure/ Roads/ Potholes,Poverty/ Homelessness,Southeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Taxes/ Tax reform,Infrastructure/ Roads/ Potholes,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,,Southeast,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Crime/ Violence/ Vandalism,,Northeast,Female,,0.995972727
2016 Dec 01 12:00:00 AM,Racism/ Cultural/ Inequality issues,Aboriginal Issues,Crime/ Violence/ Vandalism,Core,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Economy (general),Infrastructure/ Roads/ Potholes,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Snow removal,Racism/ Cultural/ Inequality issues,,Northeast,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Drivers/ Road rage,,,Northeast,Male,18 - 34,2.685647688
2016 Dec 01 12:00:00 AM,Education,Infrastructure/ Roads/ Potholes,Health care/ Medicare,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Health care/ Medicare,,Southeast,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Southwest,Female,,0.995972727
2016 Dec 01 12:00:00 AM,Snow removal,Infrastructure/ Roads/ Potholes,,Southeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Civic Politics,Infrastructure/ Roads/ Potholes,Environmental issues,Northeast,Female,,0.995972727
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Environmental issues,Education,Northwest,Male,35 - 54,1.693575267
2016 Dec 01 12:00:00 AM,Proper city planning/ Forward thinking,,,Core,Male,55 +,0.427677439
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Crime/ Violence/ Vandalism,Health care/ Medicare,Northwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,,Northwest,Female,35 - 54,1.484999156
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Proper city planning/ Forward thinking,Economy (general),,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Social services/ Public services,Health care/ Medicare,,Southwest,Female,18 - 34,2.868416309
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Health care/ Medicare,Education,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Social services/ Public services,,Southwest,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Social services/ Public services,Infrastructure/ Roads/ Potholes,Poverty/ Homelessness,Northeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Cost of Living,Infrastructure/ Roads/ Potholes,,Southeast,Female,55 +,0.486506737
2016 Dec 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,,Southwest,Female,35 - 54,1.484999156
